track_id,frame_id,timestamp,x,y,w,h,confidence,class_name
10,50,2.000,1002.70,779.18,113.09,256.83,0.7700,person
11,50,2.000,1040.64,128.53,65.59,176.45,0.7057,person
4,50,2.000,592.17,746.75,84.14,214.85,0.6438,person
12,50,2.000,374.26,273.10,64.20,186.70,0.7334,person
14,50,2.000,912.96,903.88,80.71,176.12,0.6932,person
9,50,2.000,1404.28,833.70,118.53,230.42,0.5316,person
1,51,2.040,1195.68,889.45,86.36,190.55,0.8295,person
2,51,2.040,74.53,507.15,78.41,223.66,0.7481,person
5,51,2.040,737.44,611.80,67.94,225.23,0.6060,person
6,51,2.040,1322.07,482.89,69.59,215.99,0.6047,person
10,51,2.040,1002.76,778.33,112.67,258.13,0.7661,person
11,51,2.040,1041.49,130.85,64.45,172.39,0.6942,person
4,51,2.040,592.06,746.99,84.45,215.54,0.6465,person
12,51,2.040,374.60,273.81,63.85,184.76,0.6732,person
14,51,2.040,908.61,903.04,83.81,176.96,0.6952,person
9,51,2.040,1410.87,840.75,119.10,233.43,0.7352,person
1,52,2.080,1197.48,890.29,86.55,189.71,0.8408,person
2,52,2.080,73.62,505.91,79.21,226.73,0.7301,person
5,52,2.080,738.23,613.10,65.45,218.72,0.5560,person
6,52,2.080,1321.98,483.29,69.52,215.69,0.6404,person
10,52,2.080,1002.57,777.80,112.36,259.27,0.7719,person
11,52,2.080,1042.05,132.69,63.36,168.26,0.6333,person
4,52,2.080,591.30,746.91,84.37,214.68,0.6443,person
12,52,2.080,374.89,275.41,64.19,183.96,0.6921,person
14,52,2.080,905.05,901.65,87.00,178.35,0.7266,person
9,52,2.080,1417.87,845.78,117.37,230.73,0.6681,person
1,53,2.120,1198.70,890.74,87.26,189.26,0.8368,person
2,53,2.120,73.46,504.57,79.21,226.95,0.7160,person
5,53,2.120,737.93,611.18,64.91,219.50,0.5373,person
6,53,2.120,1322.18,483.27,69.70,215.93,0.6191,person
10,53,2.120,1002.71,776.98,111.90,259.42,0.7593,person
11,53,2.120,1042.93,134.31,62.49,164.55,0.5889,person
4,53,2.120,592.02,747.42,83.81,213.08,0.6220,person
12,53,2.120,374.93,275.75,65.49,185.91,0.6090,person
14,53,2.120,900.30,900.48,90.06,179.52,0.7138,person
9,53,2.120,1425.21,851.08,115.51,227.80,0.7329,person
1,54,2.160,1199.94,891.56,87.86,188.44,0.8301,person
2,54,2.160,74.34,503.06,78.24,223.98,0.6152,person
5,54,2.160,737.57,608.31,65.06,223.06,0.5463,person
6,54,2.160,1322.07,482.95,70.01,216.75,0.6016,person
10,54,2.160,1001.53,775.49,112.29,260.92,0.8013,person
11,54,2.160,1043.62,135.59,62.02,162.03,0.5875,person
4,54,2.160,592.62,747.88,83.32,211.86,0.6320,person
12,54,2.160,375.14,277.48,65.85,184.79,0.6393,person
14,54,2.160,896.48,898.70,92.69,181.30,0.7376,person
9,54,2.160,1430.53,857.63,113.83,222.37,0.7470,person
13,54,2.160,1742.42,465.65,85.42,232.06,0.5117,person
1,55,2.200,1202.15,892.02,88.23,187.98,0.8369,person
2,55,2.200,75.14,501.20,78.28,224.93,0.6470,person
5,55,2.200,737.34,605.96,64.44,223.43,0.5324,person
6,55,2.200,1321.83,483.27,70.01,216.42,0.6373,person
10,55,2.200,1000.41,773.04,113.25,263.49,0.7660,person
11,55,2.200,1043.39,135.87,62.37,161.76,0.5771,person
4,55,2.200,592.68,748.65,82.98,210.67,0.6402,person
12,55,2.200,375.73,279.40,66.69,184.36,0.6973,person
14,55,2.200,892.61,896.69,95.24,183.31,0.7480,person
9,55,2.200,1438.56,864.49,111.23,215.51,0.7743,person
3,55,2.200,1062.34,277.45,65.29,179.78,0.5018,person
1,56,2.240,1204.01,891.84,88.81,188.16,0.8263,person
2,56,2.240,76.30,500.11,77.51,222.96,0.6405,person
5,56,2.240,738.72,607.26,62.75,219.37,0.5164,person
6,56,2.240,1321.70,482.67,70.37,217.30,0.6427,person
10,56,2.240,999.21,770.78,112.92,261.84,0.7601,person
11,56,2.240,1042.30,136.09,63.66,164.11,0.5841,person
4,56,2.240,592.74,748.52,82.97,210.53,0.6377,person
12,56,2.240,375.65,280.55,67.69,185.23,0.7135,person
14,56,2.240,888.96,893.97,97.70,186.03,0.7224,person
9,56,2.240,1445.21,869.28,109.45,210.72,0.7829,person
1,57,2.280,1206.45,892.92,88.87,187.08,0.8150,person
2,57,2.280,77.65,498.79,76.59,220.41,0.6449,person
5,57,2.280,737.17,605.12,62.63,219.74,0.5280,person
6,57,2.280,1321.92,482.37,70.14,216.28,0.6446,person
10,57,2.280,999.17,768.68,111.68,257.80,0.7580,person
11,57,2.280,1040.89,135.80,66.43,170.94,0.6008,person
4,57,2.280,592.71,748.69,82.82,209.61,0.6623,person
12,57,2.280,375.61,281.76,68.35,185.50,0.7291,person
14,57,2.280,886.06,891.94,99.43,188.06,0.7283,person
9,57,2.280,1452.11,873.20,108.06,206.80,0.7910,person
13,57,2.280,1745.82,471.41,89.67,243.28,0.5123,person
1,58,2.320,1209.30,894.74,88.68,184.87,0.8160,person
2,58,2.320,78.20,496.72,75.63,216.89,0.6975,person
5,58,2.320,736.47,604.44,62.27,219.08,0.5005,person
6,58,2.320,1322.01,482.29,70.06,215.76,0.6347,person
10,58,2.320,1000.98,767.34,109.23,250.42,0.7273,person
11,58,2.320,1038.29,135.99,69.94,180.51,0.6065,person
4,58,2.320,592.69,748.82,83.17,210.26,0.6645,person
12,58,2.320,376.34,283.27,68.18,183.64,0.6786,person
14,58,2.320,883.45,890.08,100.45,189.92,0.7438,person
9,58,2.320,1459.07,879.11,106.12,200.89,0.8026,person
15,58,2.320,1064.66,979.19,92.27,100.81,0.6753,person
1,59,2.360,1212.51,897.00,88.75,182.17,0.8206,person
2,59,2.360,78.87,493.19,74.80,213.89,0.7249,person
5,59,2.360,735.51,603.24,62.06,217.62,0.5446,person
6,59,2.360,1322.34,482.02,70.02,215.42,0.6280,person
10,59,2.360,1004.21,765.87,105.57,240.39,0.7482,person
11,59,2.360,1035.49,136.99,73.59,191.69,0.5867,person
4,59,2.360,593.08,749.06,83.00,209.94,0.6652,person
12,59,2.360,377.06,284.24,68.23,182.61,0.6709,person
14,59,2.360,882.29,887.46,101.27,192.54,0.7653,person
9,59,2.360,1464.83,884.55,104.06,195.45,0.8197,person
15,59,2.360,1061.16,977.17,94.20,102.83,0.6869,person
13,59,2.360,1750.56,478.28,90.66,243.63,0.5516,person
1,60,2.400,1215.71,899.49,88.68,179.18,0.8111,person
2,60,2.400,79.23,489.10,74.80,214.26,0.7246,person
6,60,2.400,1322.07,482.05,69.95,215.11,0.6318,person
10,60,2.400,1005.14,763.66,103.68,235.26,0.7416,person
11,60,2.400,1035.37,139.62,72.44,188.75,0.6552,person
4,60,2.400,592.54,748.65,83.07,209.98,0.6607,person
12,60,2.400,377.87,285.28,67.51,179.65,0.6597,person
14,60,2.400,881.46,885.01,101.45,194.96,0.7710,person
9,60,2.400,1471.85,890.29,102.27,189.71,0.7989,person
15,60,2.400,1057.45,974.70,96.67,105.30,0.7015,person
13,60,2.400,1752.63,482.29,91.34,241.63,0.5988,person
3,60,2.400,1067.98,272.75,67.11,182.99,0.5153,person
1,61,2.440,1218.97,901.64,89.44,176.95,0.7993,person
2,61,2.440,79.83,486.15,74.83,215.10,0.5931,person
6,61,2.440,1321.96,482.69,69.73,214.09,0.6495,person
10,61,2.440,1004.70,761.77,103.37,233.99,0.7681,person
11,61,2.440,1034.62,141.36,72.71,190.16,0.6888,person
4,61,2.440,592.08,748.32,83.17,210.08,0.6610,person
12,61,2.440,378.59,286.40,67.17,178.15,0.6132,person
14,61,2.440,880.75,881.98,101.33,197.42,0.7884,person
9,61,2.440,1477.38,896.29,100.31,183.71,0.7202,person
15,61,2.440,1052.79,972.56,99.03,107.44,0.6661,person
13,61,2.440,1752.69,483.35,92.06,241.51,0.6710,person
1,62,2.480,1221.82,903.73,90.33,175.10,0.7807,person
2,62,2.480,80.22,484.62,74.67,215.74,0.6171,person
6,62,2.480,1321.95,482.89,69.72,213.79,0.6175,person
10,62,2.480,1004.51,760.21,103.53,234.05,0.7886,person
11,62,2.480,1034.19,142.96,72.85,191.33,0.7082,person
4,62,2.480,591.99,748.56,82.63,208.41,0.6595,person
12,62,2.480,379.71,287.14,66.52,176.30,0.6166,person
14,62,2.480,879.06,879.38,101.07,199.89,0.7765,person
9,62,2.480,1484.51,901.85,98.50,178.15,0.6759,person
15,62,2.480,1050.20,970.77,101.20,109.23,0.6646,person
13,62,2.480,1752.64,481.44,93.66,244.29,0.5852,person
3,62,2.480,1069.99,270.70,68.44,185.17,0.5142,person
1,63,2.520,1222.95,905.96,90.95,173.64,0.7825,person
6,63,2.520,1321.91,482.60,69.91,214.12,0.6160,person
10,63,2.520,1004.23,759.00,103.85,234.29,0.7965,person
11,63,2.520,1034.53,145.55,71.69,188.52,0.7316,person
4,63,2.520,591.99,748.90,82.67,208.07,0.6530,person
12,63,2.520,381.10,287.29,66.71,177.09,0.6695,person
14,63,2.520,877.05,877.89,100.76,201.84,0.7701,person
9,63,2.520,1492.27,908.08,96.45,171.92,0.7264,person
15,63,2.520,1047.70,968.92,103.50,111.08,0.6627,person
13,63,2.520,1753.26,480.13,94.57,245.37,0.6206,person
3,63,2.520,1071.28,269.43,68.86,185.59,0.5090,person
5,63,2.520,733.66,601.18,62.18,217.52,0.5129,person
1,64,2.560,1224.48,908.02,91.18,170.94,0.7434,person
6,64,2.560,1321.65,482.75,69.98,214.02,0.6114,person
10,64,2.560,1003.74,757.61,104.21,234.82,0.8048,person
11,64,2.560,1035.35,148.34,70.37,185.67,0.7464,person
4,64,2.560,591.98,748.95,83.17,208.86,0.6483,person
12,64,2.560,383.20,288.78,66.24,177.05,0.6295,person
14,64,2.560,875.15,876.76,100.07,203.15,0.7770,person
9,64,2.560,1497.80,914.35,94.56,165.65,0.7101,person
15,64,2.560,1045.00,968.29,104.75,111.71,0.6641,person
13,64,2.560,1753.37,477.80,97.09,251.21,0.5721,person
3,64,2.560,1073.38,268.20,68.38,184.33,0.5313,person
5,64,2.560,733.97,601.32,62.10,217.01,0.5033,person
1,65,2.600,1225.96,910.81,91.19,167.97,0.7361,person
6,65,2.600,1321.50,482.30,70.39,214.79,0.5889,person
10,65,2.600,1003.07,755.63,104.86,236.44,0.8153,person
11,65,2.600,1035.31,149.96,69.86,185.11,0.7408,person
4,65,2.600,591.60,749.48,83.45,208.92,0.6473,person
12,65,2.600,385.60,289.46,66.59,179.09,0.6232,person
14,65,2.600,872.95,875.47,99.57,204.50,0.7478,person
9,65,2.600,1502.91,920.35,93.48,159.65,0.6953,person
15,65,2.600,1042.09,966.26,107.27,113.74,0.6301,person
13,65,2.600,1756.28,478.91,97.20,251.63,0.5563,person
3,65,2.600,1076.28,265.86,68.16,184.38,0.5686,person
1,66,2.640,1227.15,912.77,91.99,166.18,0.7036,person
6,66,2.640,1321.60,482.01,70.52,215.08,0.5913,person
10,66,2.640,1002.33,754.16,105.21,237.57,0.8034,person
11,66,2.640,1034.13,151.85,69.28,183.77,0.6982,person
4,66,2.640,591.37,750.41,83.88,209.29,0.6615,person
12,66,2.640,386.92,289.47,66.85,181.33,0.6413,person
14,66,2.640,871.11,873.86,99.17,206.13,0.7763,person
9,66,2.640,1509.03,926.78,93.54,153.22,0.6686,person
15,66,2.640,1039.57,964.15,109.49,115.72,0.6700,person
13,66,2.640,1759.70,479.57,96.50,250.45,0.5163,person
3,66,2.640,1079.02,263.50,68.68,185.14,0.5585,person
2,66,2.640,83.54,485.95,72.90,213.52,0.5101,person
5,66,2.640,732.52,599.33,63.63,223.48,0.5325,person
1,67,2.680,1230.51,914.64,94.22,164.96,0.7306,person
6,67,2.680,1321.76,481.82,70.53,215.14,0.6042,person
10,67,2.680,1002.02,753.55,105.74,239.16,0.8110,person
11,67,2.680,1032.84,152.81,68.86,182.96,0.6649,person
4,67,2.680,590.93,750.46,84.14,209.36,0.6752,person
12,67,2.680,388.53,290.04,66.45,181.34,0.6270,person
14,67,2.680,868.89,872.63,98.47,207.37,0.7602,person
9,67,2.680,1513.83,935.63,92.29,144.37,0.6996,person
15,67,2.680,1036.93,960.57,112.65,119.09,0.6861,person
13,67,2.680,1764.56,478.83,95.59,250.38,0.5332,person
3,67,2.680,1080.96,265.05,68.25,183.29,0.5734,person
16,67,2.680,917.20,164.51,52.32,150.84,0.5964,person
5,67,2.680,733.98,599.54,62.94,222.01,0.5169,person
1,68,2.720,1231.11,916.78,95.72,163.11,0.7547,person
6,68,2.720,1321.89,481.53,70.77,216.05,0.6116,person
10,68,2.720,1001.89,753.13,106.23,240.34,0.8186,person
11,68,2.720,1031.60,154.13,69.60,185.70,0.6204,person
4,68,2.720,590.62,751.08,84.26,208.91,0.6856,person
12,68,2.720,388.40,290.09,66.28,182.56,0.6199,person
14,68,2.720,866.50,871.84,97.87,208.16,0.7514,person
9,68,2.720,1516.13,939.55,93.40,140.45,0.6682,person
15,68,2.720,1035.07,957.18,115.42,122.35,0.7097,person
13,68,2.720,1768.67,481.26,94.30,249.16,0.5881,person
3,68,2.720,1082.41,264.27,68.24,182.51,0.5945,person
16,68,2.720,917.59,164.36,52.35,151.01,0.5527,person
5,68,2.720,733.98,598.78,63.05,224.03,0.5102,person
2,68,2.720,83.48,484.55,72.33,214.32,0.5311,person
1,69,2.760,1231.28,918.92,97.02,161.06,0.7745,person
6,69,2.760,1321.52,481.29,70.96,216.85,0.6078,person
10,69,2.760,1001.59,752.49,106.57,241.21,0.8192,person
11,69,2.760,1031.21,155.79,68.13,181.95,0.6483,person
4,69,2.760,590.06,751.82,84.55,209.13,0.6752,person
12,69,2.760,389.85,291.98,65.16,181.27,0.6161,person
14,69,2.760,863.08,871.36,97.37,208.64,0.7003,person
9,69,2.760,1526.42,946.76,91.22,133.24,0.6856,person
15,69,2.760,1032.89,952.66,118.52,126.43,0.7221,person
3,69,2.760,1085.18,263.27,68.78,185.11,0.5759,person
16,69,2.760,917.24,164.97,53.30,153.81,0.5077,person
5,69,2.760,733.61,598.06,62.92,225.50,0.5170,person
2,69,2.760,82.61,478.91,73.22,219.80,0.5881,person
1,70,2.800,1229.41,920.68,97.67,159.32,0.7690,person
6,70,2.800,1321.59,481.53,70.94,217.04,0.6271,person
10,70,2.800,1000.85,751.47,106.80,242.14,0.8234,person
11,70,2.800,1030.26,155.44,67.53,181.00,0.6086,person
4,70,2.800,590.04,751.95,84.50,208.44,0.6899,person
12,70,2.800,391.21,294.36,64.19,180.51,0.6534,person
14,70,2.800,859.98,870.59,96.91,209.41,0.7054,person
9,70,2.800,1531.07,953.19,89.78,126.81,0.7158,person
15,70,2.800,1031.12,949.84,120.11,129.20,0.7327,person
3,70,2.800,1088.09,262.63,69.13,187.02,0.5709,person
5,70,2.800,734.46,598.93,61.67,221.96,0.5424,person
2,70,2.800,81.92,472.68,73.93,224.56,0.5957,person
13,70,2.800,1775.20,482.07,95.79,253.92,0.5998,person
1,71,2.840,1228.69,922.37,98.15,157.63,0.7787,person
6,71,2.840,1321.36,481.26,70.92,216.96,0.6232,person
10,71,2.840,1000.50,750.27,106.87,242.92,0.8318,person
11,71,2.840,1029.09,155.07,67.78,182.22,0.5929,person
4,71,2.840,590.75,752.10,84.53,208.31,0.6905,person
12,71,2.840,391.76,296.06,64.48,183.41,0.6468,person
14,71,2.840,856.90,869.12,96.64,210.88,0.7456,person
9,71,2.840,1537.36,959.85,88.35,120.15,0.7238,person
15,71,2.840,1029.79,947.76,120.97,131.48,0.7514,person
3,71,2.840,1090.62,262.54,68.52,186.04,0.6093,person
2,71,2.840,81.40,470.28,73.35,224.59,0.6182,person
13,71,2.840,1776.05,485.40,95.40,254.03,0.5024,person
1,72,2.880,1228.34,924.39,98.42,155.61,0.7791,person
6,72,2.880,1325.03,494.75,65.48,199.97,0.6121,person
10,72,2.880,999.62,747.62,107.36,244.84,0.8039,person
11,72,2.880,1027.93,155.04,68.49,184.47,0.5806,person
4,72,2.880,591.56,752.71,84.34,208.13,0.6542,person
12,72,2.880,393.47,296.37,64.75,185.47,0.6393,person
14,72,2.880,853.95,867.29,96.41,212.71,0.7328,person
9,72,2.880,1543.56,964.65,88.61,115.35,0.6435,person
15,72,2.880,1028.83,945.11,122.19,134.30,0.7596,person
3,72,2.880,1094.70,262.24,67.86,185.50,0.6397,person
2,72,2.880,81.20,466.41,72.26,222.96,0.6118,person
13,72,2.880,1776.72,490.01,93.64,250.76,0.5183,person
16,72,2.880,918.51,167.67,53.65,155.39,0.5241,person
5,72,2.880,732.08,598.15,62.31,225.76,0.5399,person
1,73,2.920,1227.36,926.10,98.12,153.43,0.7774,person
6,73,2.920,1326.87,499.32,63.77,194.22,0.6134,person
10,73,2.920,999.55,744.24,107.24,245.26,0.7885,person
11,73,2.920,1026.83,155.25,69.26,187.06,0.6082,person
4,73,2.920,591.40,752.96,84.54,208.99,0.6704,person
12,73,2.920,394.58,297.36,63.96,184.63,0.6732,person
14,73,2.920,850.69,864.96,96.29,215.04,0.7276,person
9,73,2.920,1549.87,971.42,87.31,108.58,0.6669,person
15,73,2.920,1027.07,942.51,123.27,137.27,0.7406,person
3,73,2.920,1096.85,261.59,67.42,185.45,0.6492,person
13,73,2.920,1777.42,496.84,90.77,245.33,0.5053,person
16,73,2.920,918.74,168.64,53.43,155.13,0.5155,person
5,73,2.920,733.39,599.81,61.28,223.05,0.5691,person
1,74,2.960,1226.62,927.19,97.97,151.65,0.7793,person
6,74,2.960,1327.64,501.82,62.79,190.99,0.5692,person
10,74,2.960,1000.78,741.79,106.85,244.22,0.7802,person
11,74,2.960,1025.58,155.10,72.10,194.96,0.6058,person
4,74,2.960,591.59,753.35,84.50,209.00,0.6505,person
12,74,2.960,395.86,298.42,63.15,183.30,0.6656,person
14,74,2.960,847.42,863.31,95.95,216.69,0.7595,person
9,74,2.960,1555.00,978.56,85.64,101.44,0.6594,person
15,74,2.960,1024.51,938.03,125.45,141.90,0.7193,person
3,74,2.960,1097.76,260.28,67.13,186.84,0.6130,person
13,74,2.960,1779.44,502.32,88.05,239.27,0.5140,person
16,74,2.960,919.07,169.57,53.17,154.81,0.5113,person
5,74,2.960,733.97,600.05,60.88,222.74,0.5273,person
2,74,2.960,79.67,461.02,71.45,220.53,0.7070,person
1,75,3.000,1226.07,928.22,97.67,149.89,0.7757,person
6,75,3.000,1327.58,501.68,62.75,190.96,0.5580,person
10,75,3.000,1000.71,739.44,107.17,244.70,0.7860,person
11,75,3.000,1025.07,156.07,73.62,199.76,0.5984,person
4,75,3.000,592.33,753.61,84.39,209.14,0.6576,person
12,75,3.000,397.00,298.52,63.74,185.32,0.7060,person
14,75,3.000,844.16,860.81,96.11,219.04,0.7816,person
9,75,3.000,1557.71,982.92,85.53,97.08,0.6705,person
15,75,3.000,1022.52,934.71,126.25,145.26,0.6911,person
3,75,3.000,1098.98,259.19,66.97,187.95,0.6064,person
13,75,3.000,1781.75,507.32,84.97,231.22,0.5842,person
5,75,3.000,734.47,600.58,60.45,223.40,0.5168,person
2,75,3.000,78.91,457.62,71.31,218.17,0.7140,person
1,76,3.040,1225.54,929.62,97.15,148.75,0.7730,person
6,76,3.040,1323.25,487.87,68.63,209.17,0.5966,person
10,76,3.040,1000.96,738.02,106.80,243.27,0.7802,person
11,76,3.040,1024.96,158.80,73.66,199.95,0.5683,person
4,76,3.040,592.19,753.56,84.33,209.38,0.6477,person
12,76,3.040,396.57,298.65,63.75,186.51,0.6761,person
14,76,3.040,839.29,856.76,97.29,223.18,0.7952,person
9,76,3.040,1560.56,988.51,84.16,91.49,0.6646,person
15,76,3.040,1020.05,931.35,126.91,148.65,0.6552,person
3,76,3.040,1100.06,258.49,66.47,188.33,0.5886,person
13,76,3.040,1784.59,512.50,82.36,223.94,0.5289,person
2,76,3.040,77.65,455.79,71.82,217.31,0.7159,person
1,77,3.080,1225.12,930.58,96.24,147.37,0.7720,person
6,77,3.080,1321.82,482.98,70.63,215.47,0.5781,person
10,77,3.080,1001.73,736.28,106.97,243.61,0.7563,person
11,77,3.080,1025.16,162.80,72.03,195.50,0.6016,person
4,77,3.080,591.96,753.92,84.55,210.00,0.6522,person
12,77,3.080,396.79,299.43,63.82,186.97,0.6939,person
14,77,3.080,834.96,853.32,98.43,226.66,0.7997,person
9,77,3.080,1564.67,995.95,80.71,84.05,0.6312,person
15,77,3.080,1019.54,929.51,125.98,150.49,0.6754,person
3,77,3.080,1101.50,257.53,66.19,188.67,0.6146,person
13,77,3.080,1788.12,516.15,80.03,216.79,0.5623,person
2,77,3.080,77.32,454.28,72.43,217.20,0.7123,person
5,77,3.080,735.99,601.35,59.19,221.46,0.5363,person
1,78,3.120,1223.51,931.85,95.71,147.34,0.7988,person
6,78,3.120,1324.69,493.35,66.14,202.12,0.6119,person
10,78,3.120,1001.79,734.42,105.93,241.59,0.7713,person
11,78,3.120,1024.82,165.81,71.17,193.55,0.5618,person
4,78,3.120,591.93,754.16,84.65,210.45,0.6621,person
12,78,3.120,396.73,300.17,63.66,186.70,0.6954,person
14,78,3.120,831.38,850.87,99.32,229.13,0.7846,person
9,78,3.120,1567.95,1001.48,78.72,78.52,0.6059,person
15,78,3.120,1018.99,926.46,125.92,153.54,0.7073,person
3,78,3.120,1104.20,258.99,65.32,186.31,0.6358,person
13,78,3.120,1790.42,518.63,78.14,210.64,0.5717,person
2,78,3.120,78.97,456.48,71.41,213.46,0.7459,person
5,78,3.120,736.96,602.01,58.16,219.51,0.5736,person
1,79,3.160,1224.17,933.99,94.22,145.75,0.7920,person
6,79,3.160,1321.87,484.75,69.80,213.50,0.6013,person
10,79,3.160,1001.72,732.08,105.56,241.43,0.7643,person
11,79,3.160,1024.32,167.65,70.76,192.85,0.5823,person
4,79,3.160,592.38,754.10,84.38,210.16,0.6659,person
12,79,3.160,397.31,300.65,63.86,186.64,0.6845,person
14,79,3.160,827.83,848.09,100.56,231.91,0.7755,person
9,79,3.160,1572.49,1008.39,75.23,71.61,0.6533,person
15,79,3.160,1018.36,923.88,125.41,156.12,0.7460,person
3,79,3.160,1105.99,256.99,65.18,187.43,0.6117,person
13,79,3.160,1791.64,519.75,77.88,209.48,0.6376,person
2,79,3.160,78.64,452.23,72.81,217.43,0.6840,person
5,79,3.160,737.88,602.36,57.68,219.76,0.6066,person
1,80,3.200,1224.45,935.24,93.10,144.70,0.7967,person
6,80,3.200,1325.12,494.21,65.56,200.92,0.5883,person
10,80,3.200,1002.45,729.99,104.93,240.94,0.7491,person
11,80,3.200,1023.96,170.23,71.24,195.01,0.6153,person
4,80,3.200,592.01,753.89,84.49,210.48,0.6750,person
12,80,3.200,396.20,300.41,64.62,188.15,0.6770,person
14,80,3.200,824.18,843.59,102.28,236.41,0.7718,person
15,80,3.200,1018.16,921.80,124.21,158.20,0.7151,person
3,80,3.200,1108.52,255.42,64.77,188.16,0.5735,person
13,80,3.200,1792.21,520.67,76.91,205.88,0.6148,person
2,80,3.200,78.14,450.70,73.16,218.51,0.7045,person
5,80,3.200,738.66,602.82,57.16,219.49,0.5937,person
1,81,3.240,1225.64,936.15,92.16,143.85,0.7911,person
6,81,3.240,1322.35,485.26,69.54,213.45,0.6088,person
10,81,3.240,1003.04,727.38,105.30,243.30,0.7672,person
11,81,3.240,1024.27,170.94,72.07,197.39,0.6090,person
4,81,3.240,591.55,753.88,84.31,209.63,0.6825,person
12,81,3.240,395.00,300.40,65.81,189.99,0.6742,person
14,81,3.240,821.71,842.53,102.91,237.47,0.7703,person
15,81,3.240,1018.37,920.40,122.24,159.60,0.7312,person
3,81,3.240,1110.61,252.80,63.94,186.80,0.5428,person
13,81,3.240,1793.53,521.99,75.97,201.95,0.6007,person
2,81,3.240,77.65,451.73,72.94,217.64,0.6948,person
5,81,3.240,739.45,603.53,56.39,217.78,0.6083,person
1,82,3.280,1228.28,938.64,90.10,141.36,0.7746,person
6,82,3.280,1325.71,494.66,65.33,200.81,0.5893,person
10,82,3.280,1003.12,725.13,106.40,247.69,0.7851,person
11,82,3.280,1024.63,172.48,71.58,195.85,0.5932,person
4,82,3.280,591.49,753.99,84.11,208.78,0.6885,person
12,82,3.280,394.62,301.97,67.16,191.42,0.6638,person
14,82,3.280,819.48,841.71,103.64,238.29,0.7731,person
15,82,3.280,1019.16,920.32,119.38,159.68,0.7381,person
3,82,3.280,1112.06,251.18,62.95,184.44,0.5215,person
13,82,3.280,1794.40,522.84,75.74,200.09,0.5909,person
2,82,3.280,77.74,451.90,72.98,217.61,0.7026,person
5,82,3.280,739.67,603.71,56.14,217.93,0.5690,person
1,83,3.320,1231.08,941.41,88.22,138.59,0.7932,person
6,83,3.320,1322.55,485.12,69.36,213.54,0.6321,person
10,83,3.320,1003.69,723.27,106.76,250.72,0.7960,person
11,83,3.320,1024.43,173.13,71.91,196.87,0.6019,person
4,83,3.320,591.75,754.01,84.04,208.49,0.6892,person
12,83,3.320,393.05,302.61,68.17,191.87,0.6515,person
14,83,3.320,817.27,840.72,104.43,239.28,0.7851,person
15,83,3.320,1019.19,920.45,116.65,159.55,0.6654,person
13,83,3.320,1794.42,523.17,77.08,203.13,0.6088,person
2,83,3.320,77.07,450.94,73.43,218.71,0.7130,person
5,83,3.320,739.99,604.51,55.88,217.33,0.5834,person
1,84,3.360,1234.18,943.46,87.18,136.54,0.7923,person
6,84,3.360,1321.86,482.00,70.56,217.34,0.6720,person
10,84,3.360,1004.68,722.31,106.35,252.09,0.7925,person
11,84,3.360,1024.62,174.57,70.46,194.26,0.6306,person
4,84,3.360,592.17,753.90,84.19,208.86,0.6909,person
12,84,3.360,392.92,304.98,69.02,190.11,0.6292,person
